customer_id,product_id,purchase_date,rating,price
6b6ff978-0c7d-4e4d-a656-72e0cf63c011,366bf9ab-d14a-48db-ac7f-d7c8abdf51c9,2022-11-16,5,52.2274037115196
713eee26-f410-4f16-8525-5edd27c604b5,4f32c5fe-b4d1-4da1-9bd9-97db41e63f10,2022-02-21,3,93.21975863734546
3f951e12-4ca4-4970-a05a-c4d281d2e65e,773b286d-7fd2-44ea-b1e0-3ea56575843c,2022-06-04,4,41.969295353141895
dfcf7600-096d-41af-afb0-260854cfa111,b1f1d47e-7e7b-46d2-8782-8dbf4d1f7bb5,2023-11-01,4,30.736099748193528
aa1a84d1-de39-4127-bf5d-c1686f036716,5b4072ad-a0e3-45d2-8986-146a8b9c0e0c,2024-03-11,5,13.001353328491787
06e06500-2be2-41f1-aba4-2b4f0f15755c,25ec39c7-b405-4078-8649-076a01b2a408,2023-10-07,3,67.7355784266892
504fe123-b93e-4334-bbf1-d378a602d1c8,0baa78fe-0a1a-471e-a07e-8e3892db6b29,2023-02-19,4,22.257208058062275
1e98b262-b3eb-4b92-b9a0-ed05d17cbff6,f39247ec-c18b-4dba-a828-64658106c06e,2021-07-17,5,22.21837746394976
2ea98cce-7f2e-4833-890d-05a52d9cd967,58861963-25b7-4c08-87d8-5ac6b625d01c,2023-01-10,1,94.04028164942622
6762eb57-f76d-41a0-b139-61055feb6f22,b888eed8-b78b-4360-be1a-7e04d5ebeb20,2023-01-26,5,7.472876858548796
69004ad2-d8b9-446a-9721-7c624190b8ac,45577a85-5fca-4615-b2a6-25c16931f4e2,2022-11-13,3,49.09731010341206
1e3860ed-bc47-4cc4-b4ee-aa5fc61f907b,bca5ba80-2653-4501-bae7-1872b38be1a3,2024-02-02,2,40.88305674806873
7492dd90-00de-4052-9f10-482f1b7772a3,504b6c75-3943-46bf-bd94-1dc6097cac24,2022-06-05,5,69.39093053474932
2a6b11f2-b2d4-4856-9667-3e9bf2bab6ea,95eea095-c97e-41bb-8028-330576e064be,2020-01-11,2,98.08245811918123
d1e67379-86a1-41cb-b514-0b6917329015,127b7932-e74e-48ae-9352-33d0949dbd78,2022-11-21,5,91.80192096683756
622c2e6d-f450-4050-b4b2-eb71e5e98e21,fef77120-6d39-4360-b8e9-82323c5552d8,2021-07-14,4,48.37091336131302
b5863ed4-3108-483e-a459-8a95915eb068,6ff12a67-9039-4919-bfaa-4309a036749c,2023-03-22,3,53.94556153420965
296cc84b-846d-4f21-b098-cdae5d1531b3,f8253350-4d3d-44df-9562-b128153a15f2,2024-01-01,4,97.3978116907455
e9ff6e82-5a95-4377-8bc1-72adf866d1a2,27ec87d5-12a3-4df2-89c9-8e51f9629070,2023-08-17,1,57.477625312423655
a6dbbf09-db5a-48f4-a682-7e89d94601f8,0a21a1de-1534-42d3-87da-bf6ad5c9a087,2020-06-26,4,43.73719308019236
6c9abd19-d830-474a-bf01-7541ff8c7d68,b603765a-0dc1-4ce4-95eb-ce3c4e702734,2021-09-12,4,6.46160606059421
ba7146eb-9591-463e-9594-6e45cb4fa50a,160ccbf7-6944-4673-8aa6-707fa4583d87,2022-11-12,4,97.5642705739447
8804e281-d3f9-4592-b905-f722f1dcbb0b,5b175ffc-9fd6-4605-a22e-89d9062ff868,2023-11-16,3,65.39652740460033
1c9f19aa-15b6-44ae-9fe3-a946def9f55c,26f2ebf0-79b2-4266-a4b0-a3828214426f,2022-02-26,2,90.55593489804846
89a64a85-ac0d-4a88-b672-07ed78c04e4e,8955278d-719e-4794-81f3-9ef278f4855a,2024-06-05,4,68.71918354049896
bc58edf1-a859-4427-acc7-648924db3287,3a3e0c4b-a363-48c3-93f5-b323832eb19a,2020-12-12,3,12.679961197280228
0829ddb5-2bcb-476b-8a99-182c37fbf3c4,4ad36a13-6340-4502-8e67-d17dd708ddbb,2023-06-21,1,80.7416350221999
41b8f93e-f308-4dee-a635-859b8186e295,6d145314-ddc6-4dbd-94da-c06e7702213c,2022-05-08,3,42.92819045263887
d9dcf1cc-a772-4da7-923d-741a79f793f5,b0d8713a-57cf-4dc4-8e6d-4ad6fdfb6dee,2022-06-22,1,32.53187859810658
c5452822-1654-4ccb-809a-ac97d4865ce2,3a1e28f2-255c-4534-b6ab-9be72d83d41d,2023-09-03,5,31.54658620655969
6e366103-898c-4e4a-982a-9e4741d40a36,506abd19-1513-4cba-a37b-e7583ee54a81,2021-05-11,2,92.55177860044357
50a66038-8a44-41c9-a3d5-1173421aba75,9c3fa79d-07c3-46cc-b860-323b581f8f12,2021-01-20,2,18.734772515248995
b7ba36d7-5405-414b-a702-132602599d17,f8731a32-f8a9-4c3a-a5dc-1f937590e21e,2022-01-04,1,81.99086130247181
ead3da9b-6dd9-48cc-b06b-16067e29602b,e6f6820f-8181-4b9e-b7ed-32904cf2b3bc,2020-03-03,2,89.07909706937075
3476b070-c7e7-4214-846a-d3354a52f9a7,ff5324ad-9db8-4dbd-9770-a520605fdec1,2022-12-29,1,89.1713270335131
271b26ca-a0f8-4341-a801-4c6cdbd98cd3,5c3cff99-b5a5-416b-86b9-82a15cff59f9,2021-10-02,4,47.888398729717444
02d387fd-2b4f-46cf-94b8-35c9109dcd9d,d0c457c3-cddd-4951-947f-ae90bf09d8d2,2020-10-18,2,84.55162356836114
8ca7b6e1-eae8-45b2-ac1b-c7fe46bcda11,44350571-2d17-487c-8adc-e3d06d3b843c,2020-11-25,1,65.11363612753698
e112cb0e-5cbd-4b63-9c91-8157ce746ba6,6c78f0a3-c042-457d-8383-b6959027d400,2021-07-30,3,38.01081292934823
7fe066fc-6d0a-4afb-b60c-ffeb21c6cf8d,3b25916b-6102-4a08-a45f-ecbc911c8581,2021-01-21,2,38.00776678395229
bbf9a58e-6d8d-44e8-9a4c-da0079be766a,665a0d42-2af5-4be5-989b-c4a563751ef3,2021-02-12,1,20.174688771424314
1d7a8387-01b2-4377-9e6d-b9450c555bc1,3c5fd0fa-c5de-4ce6-8436-ae3bbd46b8a7,2020-01-27,3,41.73446317329884
fb8cbe46-690b-4480-bcd7-011bdf861765,0ea40685-277b-41dd-988f-30d1de750f09,2020-06-19,1,32.868749123541605
2325b6e5-e7ad-49af-8ad5-b1a9fc458296,aa9fed69-a4f5-4a44-bf84-59c7f03bb06f,2021-12-05,2,97.17964484509555
f4d3c2b3-95e5-413f-9e1f-bdf3ee422424,ed65a77f-78e5-4f99-b7f8-ca511d5a817d,2022-01-08,3,38.82283173139101
e3a68170-f4ef-4348-91bb-2ab33e860d21,44ddf7ec-6895-4405-86f6-9f7d6fdbdfe1,2021-10-26,3,97.59283707743299
f69549d0-e388-4c05-98f4-e8d8bef9c26c,c137f25e-cb33-49e4-b66b-98ee468f24e1,2021-10-14,4,11.82804219655367
8c076139-431e-4011-938d-3e30f010bf92,4d042b8d-75fa-4dbb-9562-a8e609981570,2023-03-10,3,59.953251272358514
4211d0dc-37d6-4e59-b05a-e1ccac5915de,8dc9b918-b8cb-4e67-911c-9221ab0090c1,2023-01-31,4,97.90214635333874
547ff80a-5fa3-4c50-ab29-9a6419ac36c4,314f5ab1-4bc8-4a37-86d6-3c6ed4923852,2024-02-23,1,58.37556025800168
b55c89d3-1ca6-4066-8baf-98af74afee94,974afeec-0ee2-428f-bcae-b56c884ea9e7,2021-08-20,4,6.499729525741547
63c13ab7-3875-4f64-b418-43652055d214,07b52326-1d78-4d55-b1ce-b900d031e6c9,2021-08-18,2,88.20350397576182
4544bab5-0e92-4d0d-a262-c7376fb00f0f,5e34a2f9-544a-4475-b7e5-e176913bee79,2022-03-31,2,9.702986857768131
833d734f-310d-4d86-8aaa-419b1ca2d2c0,cebe59a8-aab1-4329-b806-94bf6ffc6016,2023-09-27,4,80.12228649047296
6b7362c2-54cb-4e0c-9be1-b33c3b61d537,06daab72-8f8e-4913-a1e9-dc38995039fd,2023-05-29,1,30.982534457270056
a056fab3-140f-4369-a4e3-c136b5fc71aa,c994a779-ed60-42eb-8e9e-9be38f036c21,2024-03-10,4,27.9797265432985
ec253fad-1221-4966-8573-466826ba5a31,cebd3048-8012-4906-961d-2c72745132d5,2020-01-28,4,23.019010050477654
14abe61c-ae5c-4c60-ad1c-9052cbbf0a4c,3998b5e9-de9f-4a7b-86db-3e799896e746,2022-07-11,4,81.85114496682195
dca125d3-2f8c-46a3-b292-eeafe74aa41e,6d05e940-ce72-444d-847e-4ee366af4008,2023-02-19,4,20.50775546183838
a9d3cf7a-bc4c-445e-9b2b-3fdfbf2c7754,96728723-bfab-407c-b8bd-5701608b3147,2020-04-09,5,57.09746133691343
057e6661-a67f-4a71-9862-87c5f34be200,020be88c-98d2-429a-b9bd-ec99fc7be5b5,2021-03-29,5,79.04993576613886
f87bcd4e-fc7e-4d8c-a53c-5c53c0e010cf,a6abc9bc-9cc5-48bb-add7-287dceb1de81,2023-06-26,3,19.20718042825076
51967c55-adf4-412f-9f7f-367580432063,a87f5417-9cb6-41a0-a37d-9125607e5cd7,2022-01-17,4,44.33696390647827
c7078b8f-8e02-4a5b-9d25-8ce526a20aa0,bac80083-35db-41e9-98bc-12c40e39098a,2021-12-01,2,95.36623221956245
9e223c2e-7340-487d-bfe9-c8801b433acb,15de06c6-74dc-45c8-a765-2c5556eaddca,2022-03-14,3,52.91623097019869
665889f2-0775-4081-bf6b-947e2b0cedf0,90dcaf54-8727-4170-8c17-c01904ab760d,2023-06-20,2,84.24473348529338
d221e82a-746d-498d-a993-1ea07abb172b,dc74cb8e-b570-4189-9cdd-562cc470f369,2024-02-10,3,66.8852025525091
2b369ddd-4b4b-4398-9aba-61143e163f33,09f38821-8665-4381-b1e6-818cbb7a4aed,2023-11-30,4,54.526384693395194
a188c124-27d1-4212-8d8c-01252f2a34bf,91b5c05e-8942-4b7a-8cc5-0ac885029ed7,2020-06-16,1,9.111721666915738
5ebc360a-63f6-415d-b173-cfaa3b943eaa,1624861b-ced9-4494-b393-db4313fb2ea5,2022-09-17,4,92.23978717080621
2957aa5a-3667-403f-adca-d9c580375d83,130ccc8e-8435-4df9-9d9b-8bbadeed7421,2020-01-14,4,54.59473884298898
ae4e7067-9ed3-439f-9479-40703c6250f2,930d7be9-a21f-4cae-8572-ac86ab5fc65a,2024-03-20,5,34.46962436533018
c9c4910f-e3ff-4613-9b0e-bf8fa056f4fc,94a2fff4-82fd-4f5c-8cd0-c6e04a83e61e,2020-11-19,3,97.10890452330763
60e0827a-d30d-449c-aed7-b1a2946936a1,c27fe2b2-5883-4e26-b43d-3dbe63ba318e,2023-04-20,3,97.37431552510574
42dd3657-52f2-4326-9ca7-f92ebebbfffc,69c33e53-4f41-4fe8-b527-4cc0d7531004,2022-09-29,2,17.579321334902176
871d9804-d2d4-4800-a43f-d8863cc288ee,48f57097-eaf7-4b4f-99dd-7e4299c2e2fb,2022-08-24,3,79.58008041836484
dce551da-66c0-45da-983e-18ef1878bc78,6c2edd30-1e08-44c5-88a6-a6a56f8a659d,2022-06-01,3,77.56310996859325
9a1e2364-6458-4a86-81dc-5d9d5d369b74,5490145e-ebd8-4bc6-88bf-7ced515cf741,2021-10-15,2,40.59046830552061
5d664f58-f48c-44a6-ac87-360463061014,18b002dc-d22d-4c67-916e-740ec6c10676,2020-12-31,2,66.46818376080587
31456cba-2148-4933-bbf7-1e393351f8f4,59ef1bfa-8837-4096-8211-e1138000e668,2022-11-26,1,70.14806651038332
5f87ef46-0b04-4ce6-bd86-3b15b95b81f2,08cc7b36-0f48-4d89-98a9-dccb55a634df,2021-08-25,5,56.480752519714656
2fb0ac61-fde3-4c5d-9374-a60687ee7bd4,3bdff4cc-08d8-4f12-9fbd-4e5e5000f3a5,2023-12-03,1,73.81545673947466
3f86223a-00a3-4e5b-8d36-79cbe1f795c0,da3e4434-7abe-419e-80d3-18840a6c1442,2021-09-27,3,82.1962763671317
761322b2-fe12-4063-a720-cced24de90e1,fb4fd915-d0a0-480b-91b2-1ade0908ce71,2022-10-12,5,78.68266827243708
242592e8-d100-4b7d-a5ec-8eb3498043d1,07e802df-f5c9-424d-9e8b-bf86be1f7d4f,2022-12-05,4,98.41040659080905
41112e4e-d574-40b8-a7ee-8b4d81b59216,aff0ff0c-f8a8-41a4-876c-02776f0cb56b,2023-10-25,4,92.30482325286783
6e984678-cd13-4f42-acc9-6a1a83df2c0e,df032f4b-0e20-4285-bf07-a64a1ff3f14c,2022-07-21,4,58.96855476596464
7116f19c-63f8-4b5b-a23a-dec04fea7275,752ffc6b-6d13-43df-a848-4ab899c52d68,2022-10-21,2,99.6850708681716
47d7bd82-96fc-492f-b4b5-56103972f621,a53ed319-952c-4e69-ae37-868779d4057e,2020-11-26,3,62.695176626786676
49fc825e-281f-4ee0-82ad-926bca2a111e,b6aecc26-21b3-47ea-9941-4d6a8e7ad94f,2023-09-11,4,34.019710951691124
46816033-e9f2-4aa8-9d03-b985608c61db,c2e8d670-c160-496d-9c5d-83c5c2bbd91c,2021-03-05,3,74.97907312633882
a09504d3-68e5-445f-9a12-085b9e32363f,a915a1ff-143c-4088-bb47-77bfda0359f8,2022-02-15,5,44.71232517715141
55afc504-3f9f-410e-937a-a6f7e7e240e4,9fc1df3d-dfd9-4baa-9ac8-8d703f561c33,2021-10-05,5,22.999408158728134
29153e84-2d40-4262-9530-d24113ebd704,f4122c05-d11d-452c-8f7d-b0be7be0fddd,2021-04-17,4,6.834123449566828
c4b4d6c3-291b-4012-bdc0-8996f9449b98,9e5d81e2-d4dd-4a30-b817-d14a68de0ac4,2022-01-24,2,30.57641176599109
0e744f41-08dd-48c8-91ae-fc36eef7bdfa,8570372a-73e4-42fa-b68d-fa59154f27c4,2022-05-16,1,10.380606769134697
a8f218e0-87f3-4067-99fb-a0a2417460ea,832be98c-38eb-4700-850e-0f40439f5d85,2022-09-20,4,64.83826986636561
8e23d2a2-3105-4fe8-9c85-b98650b4ed48,7f0ad398-e83e-4254-a040-11c1c6ec132b,2021-08-10,3,51.80471208770559
16a59b7c-795f-4bdd-88e7-96750ef143a2,312582fc-54b4-4d04-8932-056eb25af2ae,2022-08-26,2,22.798570410820762
a14096b3-dbc9-4b58-b4e5-87e400629171,4ae78f72-ac53-4860-8135-5042d6dc208c,2022-03-04,2,96.5925720473377
977ff8e0-4c35-4fa9-8533-f59aef3255a9,92d25735-2c42-45df-b6a7-64170d7ebad8,2023-08-26,4,13.940577582519488
7753da92-a06e-41d1-adf4-0347a703acb3,fc30e292-8ff7-4c90-907c-a1cadac197a4,2020-06-23,2,70.15098580478221
c0594ecd-29d8-4ca4-bf8e-7a07be185aed,7fb10164-6c70-4a36-9791-d2156c27b73f,2020-03-20,1,53.40777927357247
6c48c3ab-4135-4013-bbf6-6dde35b02545,40e71998-ebd6-443a-881f-762d9adb3cad,2023-07-10,4,78.58321342703377
dc0231d2-549a-46e5-84cb-7882ea8d0d12,7b807c2b-b06a-4214-b326-4f5a2bee16cf,2020-11-06,4,39.23868801896812
c8dfa32b-f2c4-47ec-b5f8-53a87c8a5045,50dd02fe-6803-40da-8b78-dd428ab0ceef,2023-06-25,2,33.91605316615164
3d2bb5bf-1a0b-4e8d-ba6c-b7e290f4d74c,c084dbd1-445f-440e-b691-321514697c80,2020-10-23,2,88.19881251451044
ce798b46-2a62-45b2-a467-118256b5205f,50dac1c5-d3b1-42ff-a9ce-58506cc5c86e,2022-12-09,3,29.693183996092458
9fc164fb-1c8c-4366-b556-377e31771515,fd57da08-7cbb-4bd9-85fa-b382749b9e7b,2023-09-09,2,93.48773133458424
402a7fea-1b7d-43e8-9593-d2cf104082cd,35c3329e-496c-4d4e-9c26-60d91132f1b6,2021-11-17,4,7.470465346472901
592329cf-012d-4714-bc99-59b25953e806,88022173-e1d9-4832-baf2-0ab5314bdc8f,2023-12-16,4,79.12363441299237
2ea4fe9b-c42e-451f-90a4-d4fffed5bfb4,6ae80c08-4dec-487e-a7ce-b68b5573035d,2023-02-25,5,10.801710027488266
ee8d7f8f-0607-484e-8379-02a9350d4881,1feb7576-8d07-43e1-a24c-1efa4eab875a,2022-10-22,3,12.014229657923163
a89b9c87-f756-4c45-ac4c-0de480709f97,5b797dc5-8f2f-4117-8bdb-5bac194bf653,2024-03-03,1,65.81564361519054
4b05231f-4628-49d7-ab32-7bcd0888aa4f,f1986eb4-a0e9-4263-b187-2c171e9322fd,2020-06-07,2,26.175287650589823
5c5a5a6b-ae75-407d-9e4f-12d8ea6717a9,ff440bf1-4336-4072-a3ea-8a04dfea418e,2022-07-30,1,78.34215222318277
8367d519-3802-4951-b726-e65d2e99d566,2122e214-120e-46e7-b138-c9a733c10faf,2020-12-15,1,58.24056906971818
35353e8a-863f-4f25-a501-75688292eb0d,56a22564-6bbb-4f08-a8b4-65299379a054,2022-07-04,3,52.42425582205548
abf9d4f3-6955-42fc-85cd-f72e931d96dc,56db030a-8f77-465d-9d2d-04f07ed22dc2,2023-10-27,3,93.64045634547833
c598e791-63c1-4d9e-8f2c-e2169fb3f17a,91bcbe52-d255-41d8-b9f8-890b49cbeaaa,2020-09-16,4,12.918537679825903
11c3788d-be19-4ed3-9d61-610d565c30dc,45f113ae-e7b6-40a9-810a-6d2e701bfa1e,2023-10-05,5,79.51352219147006
c89838a2-9a33-4c09-ac27-09356988123a,06e9a234-cd84-490f-99f0-4fe71f26f269,2022-06-06,4,48.0685461070229
a9a979ae-05cf-49ac-9e3e-83ac8d797a04,cf3e7e47-4fe6-46d4-a536-348455c93aac,2021-08-19,3,21.4201878655536
f689b5f0-f0b9-40fd-9457-961ffbb41293,3963c68b-1a72-4ee8-872a-ab1562c7d444,2024-03-05,1,33.1409920024991
cd68dc41-2905-4248-93ec-f6bc9108bbf6,914c0202-d6e3-4d3c-bc9a-61e1f932e471,2023-03-13,2,66.69437937072999
4c406417-6c3f-4825-beef-bace96533378,64fddcac-4a3f-402c-918f-c6321bd0a93e,2020-11-29,3,77.72973758033434
b605c620-f341-4573-9260-430b00edbec4,68f82716-dfa1-4024-ba34-b957ba546d0e,2023-04-13,4,72.46777889239465
fc50402b-8fe5-4518-a455-414ecdbd7e2e,1e1df7e6-17ce-490d-9efa-b2ba2089ba12,2024-06-11,4,81.22253539402124
1da6d032-8de3-45ee-897f-abb2c3efd98b,86e38908-ddc9-42bf-8ec8-eef1dfc59d85,2024-01-10,4,44.951427513005136
af75a827-98f6-421f-8401-2844e82b8e0b,2e9f7c76-d003-42c1-8b36-3b55344261d2,2023-04-24,5,40.47325705986824
1de1e430-6c75-4020-952d-bb62c82886a2,6a4760cf-c18e-499d-b39d-1a40ae0b37f9,2022-05-23,1,58.6790420827137
fcc84814-0023-49a9-abfc-6ea3afc9af9e,17079848-72f7-4d0e-95bd-7f78da055214,2023-12-28,5,76.05269020356204
d6c0a927-636d-4ba2-806c-ad0469571784,7b6b6316-abf0-4cf2-bc58-dc47442fe3bc,2022-03-03,4,99.12248826076119
9fa5f4b5-11a6-4c3a-8d8e-a47cd8d06b99,7ef3271f-96d4-4383-bdeb-d4ab4f29aa8e,2023-10-05,2,91.15048764724747
71122d01-3b7c-4976-b23a-0403352734dc,729017fa-6e12-4cdc-9b96-502666c3ab0a,2022-05-19,3,36.40953763262516
ed9dde0d-17dd-4f11-9f3e-356cccf272f7,96885a6c-f0cf-4757-aa22-66041e378a99,2023-02-28,2,57.78359115444981
60a0a82d-7e43-48f2-9e1c-407096b3382a,4a1d4eba-6fbf-46fc-a61b-cc5de7929f6a,2024-07-17,4,7.509279747801422
2e089a67-0762-4bb5-91ee-856cc4ec54ab,d3f07295-43df-433a-a10b-38216e7391ec,2022-01-31,2,26.723677869341216
08a95bfb-3c20-42a4-85be-1af0d52c09ad,8d68069e-7f8a-4725-a95b-102667eeb920,2023-02-22,5,15.810289188372597
19181b01-74ee-484d-b357-471a8562c7a3,cb55da1c-5b86-43c1-a4b2-e55607576bbe,2021-08-25,5,24.35367936656251
0b18395e-8017-4e5c-8547-24b039e573c8,8a7b2c30-e333-42f7-aee0-5192bb8a6bf9,2023-06-01,4,41.43466486640702
61ef57ff-3521-4521-8bf4-08c3f80248ce,0cb2a95f-e22d-43bb-8bc6-40773dabdcd6,2020-04-14,5,74.00250909488679
56a35771-87b0-4696-b50b-12eb38334ca8,d12f456a-2ff7-4266-84d5-55a5e981f6b6,2022-09-12,1,21.637853125164575
62183bf9-ae42-4c45-af14-943fac32f9ad,2f53d9e3-cee6-441f-a0f6-037690c2417b,2023-10-31,5,55.99638960281983
9c6a9b95-ed2d-4999-849c-a9313a8dd82a,ebebd90e-fdeb-48b0-8a6b-ab3110bda13a,2023-09-18,2,62.490798637199816
dd004c09-f597-4b75-8d7a-18f9ce651b44,7db4c9d4-7521-4986-8922-49c72881915e,2023-03-01,2,58.529937513958615
21c12706-67d7-4367-a8c7-f2117a2f799d,55241aa0-65e5-4d40-ab03-2d09143034f2,2020-08-25,5,79.28809393977838
e98b8597-e8a7-4c86-9b5e-c5b340d83a1a,a50afdb1-31c9-4651-abcb-be7e6b5c21e7,2022-10-31,4,38.228653786983116
afcfa50a-388a-4f45-a8dd-41ea35d13e32,fb888e37-03ad-44b3-9b2b-be046034b77f,2024-05-08,3,55.217261273227194
8b7ad5c3-0d0d-4bed-9161-b65a3eab042f,4f1d4201-1d19-4a5d-b633-3edda8635748,2020-01-06,1,11.274358527177597
464a013d-56f4-47a6-a5a3-881850c1195c,89f1968c-b7c7-47ce-8cda-44c773bc4da7,2022-10-12,5,14.11239410969082
19af5488-bc14-4e98-8d2e-7b111ea2bf68,1ff2202f-2307-4c7a-a3d9-9c924b778f07,2022-05-15,5,37.3449586543808
0b624ac0-8770-4488-bb65-88ef0cc1819b,2290d328-83ee-43f9-afe3-b5608f6dfbec,2021-03-05,5,18.52001365045095
f094e0ab-5a33-4086-9df6-a429746edbe4,93e2bd03-9591-4805-be89-f28e60b4aa2c,2022-06-14,1,31.41056805262755
b3dfe3e0-6cc5-4848-8aae-e33c174fa17c,0c1e75b3-9a01-495d-94f1-de504f15a442,2023-01-16,2,43.92844492424258
eadcd733-2d2b-4f16-bd99-ce6009f80a5c,2eecee9f-f8c1-41f6-bcc4-ff575e068625,2023-05-06,2,6.9707510896305305
c05a09d1-53b0-4657-bb81-b963f3d6039b,e0883b18-d976-4dce-9644-70e149d599d1,2022-12-14,3,11.495782585319278
1a853d0e-c3d7-49f7-b679-fcb3238e36ff,aed6e918-63bf-4cf7-9888-90ae2e7acbf6,2023-07-20,5,33.28328688248341
71086ef1-57fc-4782-830a-306418cd9c22,cc4617de-3d4d-40dc-8cf9-845c733e607d,2020-09-29,5,34.6928625249528
43deb335-6edd-4c1c-9443-b738f16d2e4d,30e0cddf-6c33-4905-b1f6-38f1dea7b3b7,2020-08-02,1,32.4127569325797
a133a0f1-3cb2-457e-bd21-5c02110fb5ff,a9967d63-ac42-4dcf-b5f2-808ff893a482,2022-11-29,3,6.229247360783176
83a6d6e3-8656-491b-9f5e-84997affe315,f7223384-e54b-4ec7-895e-9ea5f73ee120,2024-07-14,3,84.16497445795639
9940d8b5-37db-4f3b-99b5-774da19c0c3a,f494c821-7408-4688-a605-20de60b69562,2024-07-18,2,80.32156624568091
154359a2-3ce9-4b64-92d9-fa44cd026f86,6557a4c9-3d40-4c6d-9c0c-00f636ce3cf5,2020-10-18,1,85.26267382066531
f2bb78c3-750c-4f29-8bc6-0f6e01071fe0,10907cd4-aacc-4d28-9444-3db9253c12f4,2021-07-17,4,66.17354516143288
249aeb9f-8d36-4d88-9acb-9d43db88daac,2fe920d7-50c0-48d9-b68c-b695ae881c56,2021-06-28,4,88.39286712430349
365e8b72-8e51-45f4-a330-75d9ba613d66,d32c72f6-5f59-4c99-aaef-f1d49460db35,2021-02-20,3,80.69486439582772
0f2cf13c-dce0-4687-980c-e8bfcbd89399,3824a6bc-2658-4871-a367-e39717fe4f1a,2021-04-15,2,83.67027716493783
7964daf0-eeff-469e-95f0-c81a21c95ad8,1e80ee53-ff99-49ee-9ba6-305b2064a6f0,2023-12-19,4,22.07210278404649
7665bcbe-c53a-40d6-a692-1f93d488c254,dc7a3ef0-fdc5-468a-9839-de5c539eb780,2023-05-13,2,88.05161878473581
c9003540-5f6f-47b3-90d9-f81e96cf0152,3f82d51f-d670-4c18-920d-fba18264f608,2023-04-27,2,43.691174737324175
763d5760-13fd-429b-931b-8339fa59f4b0,75d89443-dd54-4789-b2b1-b62b95d9cb04,2021-08-14,1,59.387828446086985
